client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006595.mp3	7a93858626fdbd71148ae4a68bc05ab91c90215e6e2a1e80b7edeecb22cf4419	ათე დროს ართი მაფას ჸუნდჷ ოსურისქუა ლეხი.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006596.mp3	3fd3e3bea9244dbe0b10b7314721aa5b35826f14fd143209869c28d3ac38a41b	სქანი ოსური ვეჸონა ვარა, დიდი სახელიშ მანგიორო დიდი ზარალი მიგაჩამუნ, საწყენო ქჷდგოსქიდუნ ფერი მუკგადგუმუნია.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006597.mp3	7de7cbac9559335f345c6bf41a79fb4f913e74c6ee62b9b47d3f078a07f61a46	მინილუ თე ბოშიქ თი წყარს მელე დო ართი დიდი ჯაში თუდო დიფულჷ.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006608.mp3	efa4ded284e0139fef39400db19956b46e789824165441d49dd46d888a939032	ქიმერთჷ თექ დო მუჯგურა მულირეფქ ბრელქ ქჷდოხვადუ.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006610.mp3	9e282a10a9d8585758cb3721cf03994f9ef80110952643b303400596a845e4ed	თიცალი მახინჯი ჸოფენა თინეფი, ნამუდა ქიჸანას ნორგილაფუენა.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006611.mp3	93004b0bbe067fedfc3a758f6d8226fc3e058f097cbf576fc0ed5f2e5a08774a	მეჩხომეს შეცოდჷ ე ჩხომქ დო ქიდნახუნუ წყარს კონი.		0	3					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006612.mp3	4cdd344279d70a8ef2cfa380a5a01b3281736079b188626eb9f6ef28b60684a6	მუ ღორონთქ გჷმანჭყორ, მუშენ მაღოლ მა ექ დო მუშენ გიშაბლი ქიანასია.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006613.mp3	f1a6446552e5317b7d75dd52f1142a8962586fa3f5436192c57229e8cc85779d	მეწამალექ მიდართ მაფაში სქუაში ოწამალუშა.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006614.mp3	3f74c35a263346740cf964313fb48e030b7602cf0d5e390fe41d7dc3b04794a1	ათე მინდორსჷ გიჯინჷნი, გურიში კარქჷ განწყჷ დო თორქჷ წყარით იაფშჷ.		0	3					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006615.mp3	fa5b4319fd450f309b002f023cb0d96cace61a866211aba8105d99cb4143beb9	თიწკჷმა ბადიდიქ გელეღჷ კვერცხი, მუნჭირჷ ხე დო გოწილიხჷ.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006616.mp3	a830dd5187407070cb84be4ae258363e75f89c3b6588989c400abb17b4773825	ეთიაკინ დო მოცალჷ თენა ჭუკიქ, ბაღირექ დაჩხირი ქჷმიღუ დო მოჭუ.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006617.mp3	8f2aa16104a1b9143a6d2b2bc8c1812d93d63f323886fe2bc1db3cca390aa0ee	მუში სანამუსო ვაუწუ, თეშენი ნამუდა ჭკვერი კოჩიშე უღუდუ ნარაგადჷ დო თიქჷ ქოგაშინჷ.		0	2					xmf	
f36525b00ab8dc2ce431d4c5977623c89ed675211d18b0447537c8fd2d60d3b8e46649c10be26811972be067a52a233ee3a68b9609eb1b5c50cbe986a19b9234	common_voice_xmf_42006618.mp3	7d99899d8c0053168e3addc970424030081d15006e665481d220318f06345363	გიმილუნი, ქოძირუ, ღურელი ნდიეფი ქოწკარუნა.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006619.mp3	68e1606a865302bbcc4a1156f6a196b7b65aa0e9c333d000c7c0f8d20ea85894	ართი ჯგირი ჟინოსქუაშ სქუაქ გაგმინწყუ ძალამი, ქჷმაბუნუ ჯორენს სასახელო ძღვენი დო მიდართუ ხანიში დოხორეშა.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006620.mp3	60363de5ca9d87762d5531bed8ba53a53ce65d70f7140d89d0163475dd2b7005	თის გინოსქიდჷდა უკული მუში რე თე დუდი რაში დო ირ თი ცხოველი.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006621.mp3	d89e07b46f35f2489702a9404721798b620ae5ef789011c773d3cc788a661e66	უჩაში სქუალენქ თე ზოჯუა მუმაში ვაშისრულეს, ხვალე ართი უკულაში სქუაქ წაუკითხჷ დავითნი.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006622.mp3	495b569eb52c7b4ce1a6563a2eddcffe83425751e97fbae8e4d71ccb6f95b382	ბადიდიქ მარდობა უწუ დო მიდართჷ მუში შარაშა.		0	2					xmf	
f36525b00ab8dc2ce431d4c5977623c89ed675211d18b0447537c8fd2d60d3b8e46649c10be26811972be067a52a233ee3a68b9609eb1b5c50cbe986a19b9234	common_voice_xmf_42006638.mp3	641f1d48da8734d7e8a05021dc220335c3cc579874651020487a4d6ac93f4f55	ართი ნდიქ ქეშეხვადუ, ართის მაჟირაქ გამკაჸუნუ, მაჟირას მასუმაქ.		1	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006639.mp3	7076ae77e90812562c5b6618651074a099879fae923e08c8f0ad0635385ca497	ვეზირქ კარიშა ქიმერთჷნი, დინახალეშე გჷმაძახჷ ოჩოკოჩქ.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006640.mp3	1b7616882b18c4cf4aec5274069c426ee19aa3c96ef2566ae93bcdbed1affaef	სქანი ოსურქ ვარენო ოჸონაფალო ვეგერგასჷდა, თიწკჷმა ჩქიმდა მიკილი აშონანს, მა გეიშაიჸონა ე გაჭირებაშევა.		0	2					xmf	
cba12822f4720da595b005f266ec9a5efe263143ddda7ae4c778503f930a83c32a8e03d5e32b67c45c26852d1d95530b2430e07d4baf39bde9fc240f0fb62b48	common_voice_xmf_42006642.mp3	8196586587845f7a1545c31efa49031745bcad4fdf274565ba2c36e7e6ef8058	მოლართ ტყვიაქ დო ჟი ქჷმნოდოხოდ.		0	2					xmf	
5b862ae54b15dd248ae9308ca8183065a0b2b401107e5cf15da55523e29ec35e4142116a68d20c69b46fa5985dc1bbcf8632f0b7c677455589629fbd9bc60d0a	common_voice_xmf_42013919.mp3	92faf48bc2c329d006b5aaea623f9960df0dd264c01dc2251b84220b3d400943	ბაღანაქ მუჭოთ გინირთუ ვითი წანერო დო იში გარზექ მუთუნქ ვეჸუ.		0	2	twenties	female_feminine			xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014287.mp3	d721c16c3c3e1dcf65cd431b4a96d2628407f872c4f28dae7ee72374aa4d33dd	მიდართ ე კოჩქჷ დო ქოძირჷ, ირფელი ართო დოჭვერე სვეტი დო მართახიში მეტი		0	2	thirties				xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014288.mp3	f77f936bb617498232c1237d4092c483ec7552610d866c4e36c11a87e8c6af94	მეულანი შარას, დიდი მინდორც ართი დიდი ხუმულა ჯას ობრი ქიგიმახენი, ქოძირჷ ათე მახინჯი კოჩქჷ.		0	2	thirties				xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014289.mp3	0213c6a417ba6d814aa747c832a3795cb191336cc0c18047dd55e8da50429101	ათეს რაგადანან თეში, სუმი ცხენამი კოჩჷქ დო ართი ცირაქ მჷნილ.		0	2	thirties				xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014306.mp3	e046a4b94545fcef9ea4ca268f2dca3a559e0fb89f462f2a4da70263167dff7f	კარეფი არძა ეკილერი რდუ დო სოლეთინი ვემნირთედუ.		1	2	thirties				xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014309.mp3	b79cee6097320385d90fb149a5e7c0256ab0f9781276533dd64d433a5c35ab92	ცხოვრენა თაშინი, ართი სერს შორიშე ჭრაქიში სინათლე ქიძირენი, ქომიოგეს თოლი.		1	2	thirties				xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42014310.mp3	25763ff77fabef429016a8387246ec0230121efa07e8ad1f4fbf6ec5d2e17dce	სუმი ქომოლ სქუაქ გეურჩქინდუ თე ხენწიფეში სქუას თე ცირაწკჷმა.		1	2	thirties				xmf	
6fd5840eb50b8f6f5544ec4f38d899e1ab3a5e32744a9ed91e8333be64106ca7eca5daea0d79fc3bb4cbb39e10f5b98f1bce5e1be223de6d25564bbf9b019651	common_voice_xmf_42022910.mp3	7a20de50a3aaa27a33f98a205e46c062465110b1eb73410e6a39177f746d8aaa	ჟირი ჯიმა მახინჯი კოჩი ქოჸოფე დო გილეშეს ოხირუშა.		0	2					xmf	
2c65379fbc80576c83aa9440b32d8ab7cab2956b0a218e927ee911571961a021a162ca5f5a141e078e16462716886986dbb81df1407baa8e1c5ea1de2528f246	common_voice_xmf_42023429.mp3	1dde6c8d1598686d69d82d7f3a431f0b4a717c0aa193bde338d480e049aa8fb9	გაჩემ თე კოჩქ ცხენი დო გეშაკითხ ირფელი ათე ოსურს.		1	2	thirties				xmf	
764ca51b3be04c343aed588aa574e66501dd915d3cd61ab14062a7f8f25426b43b5839d07d577d46a6eda29d26ff9603b29e94d0e5dbf3ab2b05ab925ca5eb7b	common_voice_xmf_42025524.mp3	6934ecfe539825c08f99d35c10fec75b3016d7463d86a65a31369cdafd651be7	ათენა იშაგორილი კათაქ დიჭარეს, გასაკვირეთი გუკვირდეს, ძალამი საწყინოთ დასქიდეს.		0	2	fourties	female_feminine		სამურზაყანოული	xmf	
5b862ae54b15dd248ae9308ca8183065a0b2b401107e5cf15da55523e29ec35e4142116a68d20c69b46fa5985dc1bbcf8632f0b7c677455589629fbd9bc60d0a	common_voice_xmf_42032931.mp3	22e435e3dd3f71a5db08a8c32093021b06ce90b99cc5cf3910c5b6a5e4733456	ბაღანაქ მუჭოთ გინირთუ ვითი წანერო დო იში გარზექ მუთუნქ ვეჸუ.		0	2	twenties	female_feminine			xmf	
4977dc7bbb08683d021eb6a5f258a532288b65f90cb2d436476dafcc349e73b60e9e9568f690237812f077c43f41fb65e1df3493b68489e69ef9841bf12f9c49	common_voice_xmf_42055408.mp3	68e1606a865302bbcc4a1156f6a196b7b65aa0e9c333d000c7c0f8d20ea85894	ართი ჯგირი ჟინოსქუაშ სქუაქ გაგმინწყუ ძალამი, ქჷმაბუნუ ჯორენს სასახელო ძღვენი დო მიდართუ ხანიში დოხორეშა.		1	2	fifties	male_masculine			xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061644.mp3	790c8361c3a3d9b5da6537a8e61d44c7e34b2655cf6745e1ab3f73c7fbd32607	მუკ-მუკი ქუგუჸუნს რკინა დო თეშ რე ნამუდა, კარი ვაგორიდა სოლეთინ ვემნირთე დინახალე.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061746.mp3	5dc0b1233613e7bcd4f9b6cc9af62cd9f1bdc64ec8d0e60aaa3c631fde05128c	ხაბაკი ირიფელი თექი ქჷდიტესჷ, მუთი აღედესჷნი, იში მეტი.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061762.mp3	59a6127998c0bab3c7dde8a8ba20298bb07eb693b2ce4c80e2d547136e9d97d2	ათეს ათაში ვარენო იქუნთჷდა ვარა, ტყვიაშ ეშაღალა ხეში უდუკილებუო ვემიხერხინენი ფერი საქმე რე.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061869.mp3	3f74c35a263346740cf964313fb48e030b7602cf0d5e390fe41d7dc3b04794a1	ათე მინდორსჷ გიჯინჷნი, გურიში კარქჷ განწყჷ დო თორქჷ წყარით იაფშჷ.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061985.mp3	783dd9698efbc1f646f603aef240ebbaadf932d48e7df517edb8eedafb1f61c6	ათენა ჩქიმი უჩაში სქუა რენია, ათენა ოშქარი დო ეთინა უკულაში.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062021.mp3	4874f835f653c74d2bafcb90374c7e9aa39353f1f9bcbd88e7bf53ab67376442	ყაბარდული ცხენი ჸუნს დედოფალსჷნ, ქჷდომიხვამით ათე ოსურიშა.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062089.mp3	ad151d785fd620ca9f539d9975f369077d557694c3ba2032944a8eb0a0bfb2ec	ქიმერთუ თე ბოშიქ დო ქუმოთხუ ხე: გეჭოფუ დო დიხას ქიგიაშქუნი,		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062109.mp3	dec5688acb6af2c655f88a3996f5ac2451d6ab3b30aaef14b2eabe9b59ac107d	მაფაქ ბრელი ეცადჷ, მარა სქუაშა მუთაქ მახვარინ.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062111.mp3	38659a70fa7282ca709cb73f1ebc5e4570800de687ff3e35bd267fa134a5126f	მუჟანს ხოლოშა ქემურქია, ეფერი მართახი ქიგმაშქვია, ბურდღაქ მუკოცუასიე.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062179.mp3	d69362ef6fcdef1ad3a9d8a0b5ce83cbadf0566471175921c046ae99621faf53	სუმონეჩი ჯორიშ ხარგა ორქო დო ვარჩხილი ქიმემიჩით თეშა.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062192.mp3	fc0ac923dad902a2d6720822d21d107f4ba8b10547fd994bf9c057ca245a7385	ქუმორთუ ლევანქინი, დას მიოჯინუო, ლოგინს ქეითოჯანუ ლეხო.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062203.mp3	4212518e2ce07562d56aeb52d0aabb05f1b8712da3d402011102da68827d18f4	ქომორთუ სიმინქ ომაჟირალო, სუმი დღას ქომაჟირანდეს.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062308.mp3	b6eadcc702af7061a7d1f89b3fd6a263774858a965dbab1bc57bc303c9fc5664	ქომუჩი მა ფარეფი, მოლა ჩქიმიწკჷმა დო ქაღარდის მა ქდჷგოგურუანქ.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062328.mp3	9e2fcfad6827fea196b07d4f6f73245c30134a0b8e3144cdd6f8e6b28bf8d2ef	მუასქანს ბრელი მუთუნ დუტებ, მარა ირფელი მედინაფჷ ის დო მა ჩქიმი ჭკიდი მემიჸოთამუნია.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062329.mp3	a9af57188a070e4526a2308a07282931fed9b50f83d5881d9ef880487b5469de	გიშელუნი,მარკინეს გაძიცინუ, ათეჯგურა ბაღანას მუჭო ოკო ვერკინევე.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062356.mp3	73f36aad59fac93d49fe612bf257e2201c5132a831393d25bcf276271de7cd60	ართიშახ, ჭუმე პერტობა რდუკონი, ამუსერი ართი სოფელს მეუხირუნა ხოჯი.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062367.mp3	7d99899d8c0053168e3addc970424030081d15006e665481d220318f06345363	გიმილუნი, ქოძირუ, ღურელი ნდიეფი ქოწკარუნა.		2	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062458.mp3	e33463fe21270a4e436087966d127ed8c9176a8c7c4b73cd897935cda53ee4ba	მუჭო ათაქინე დოხვადუნი, ეთეშინე სუმიხოლო ქალაქის ქოდოხვადუ რჩინუ კოჩქ.		0	4	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf	
