client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
ba3ad47ec154a563a1e1ec0d452934fda08fef79fe9ea4fda66e73d54b890d11df0eef546580b99a90aa995b36149a34d52e806b60689e41d86751d9c230ff7f	common_voice_xmf_42663314.mp3	4943c662fd32f36e9452d2067a22996e9a40b40459233ce9d2c608b56c9cf867	მუდგას ართი ქოთქუანდჷ დო ქუდუხუჯუანდუნ, მაჟირაქ თიშ განჩი თქუკო ოკო.		2	0					xmf	
2f1d2bf0b3f2613560c8ec9597cdcc71427740cb8e1acb84617d192406b00a9bd84c9c5ce28ac889c678d47eb14baebfeb4580c101d0bed4c90b1688e4435585	common_voice_xmf_42387046.mp3	40c652cbc61c1121f62a5627a0bd6b6bd04c4b9af9ce0d2b5a96285455a07417	სოდგა ვა რენო დარულაფუშა დინჯირუქინ, თინა ნორჩალი რე.		2	0					xmf	
2f1d2bf0b3f2613560c8ec9597cdcc71427740cb8e1acb84617d192406b00a9bd84c9c5ce28ac889c678d47eb14baebfeb4580c101d0bed4c90b1688e4435585	common_voice_xmf_42387047.mp3	2d9cafbde504b09a4245fbf7a42698a1bcd42313250e326fecaf428d7d8b84f7	ჩქიმი ბედი ჸუდეშა მომიღანს ირფელი ჯგირი დო სქვამსია.		2	0					xmf	
2f1d2bf0b3f2613560c8ec9597cdcc71427740cb8e1acb84617d192406b00a9bd84c9c5ce28ac889c678d47eb14baebfeb4580c101d0bed4c90b1688e4435585	common_voice_xmf_42387049.mp3	ab039aaf03becb0afdb56893c151cc600bce169f969a6f5660def3b134d0deef	ფსუალამეფქ ჭოკას ქიგლეჸურშეს.		2	0					xmf	
2f1d2bf0b3f2613560c8ec9597cdcc71427740cb8e1acb84617d192406b00a9bd84c9c5ce28ac889c678d47eb14baebfeb4580c101d0bed4c90b1688e4435585	common_voice_xmf_42387050.mp3	90a8a8f1b38acb2acac644cd2cbaa12533073168c8d510bb816e7a0a5a2692e7	დღაშ დო სერით თქვან ჯგირობუაშო იპჭვამაკუთ.		2	1					xmf	
4793c3fbabcbae0a035de90df29a176131707b6cb57380ee2f371b24f778ee58ddd90ea150e7a7df77332bcef1c4d69dc320ebee13e72a1ad2622f23fc1d9b8b	common_voice_xmf_43015237.mp3	7b8e0ddb369ab1dc7175c82ddf26383d55da4c546b6827bbfca0451734d6fa41	მაფასქირიშ პლანეტას ართ დინოშქირატილ ვულკან ხოლო რდჷ, ნამუთ იშენით შხვეფცალო გურგედვალირო გეშაწიმინდუ.		2	0					xmf	
4793c3fbabcbae0a035de90df29a176131707b6cb57380ee2f371b24f778ee58ddd90ea150e7a7df77332bcef1c4d69dc320ebee13e72a1ad2622f23fc1d9b8b	common_voice_xmf_43015238.mp3	d4f6c69396f22fb81145185c2da262667d03b028af5c67248486119b57584cdf	თენა ძალამ გურიშ ემაჸოთამალ საქვარ რე, მარა ეფ ხოლო რე.		2	0					xmf	
4793c3fbabcbae0a035de90df29a176131707b6cb57380ee2f371b24f778ee58ddd90ea150e7a7df77332bcef1c4d69dc320ebee13e72a1ad2622f23fc1d9b8b	common_voice_xmf_43015240.mp3	ee5587d0c7b4c12ee1e88641eb112719685707129ed5ebd44a356df544c6b1a1	მა ქიანაშის ფიფრქენდი ჯუნგლეფიშ ბანძღით ეფშა რინაშენ დო ფერამ ფანქარით სურათი დოფხანტი.		2	0					xmf	
4793c3fbabcbae0a035de90df29a176131707b6cb57380ee2f371b24f778ee58ddd90ea150e7a7df77332bcef1c4d69dc320ebee13e72a1ad2622f23fc1d9b8b	common_voice_xmf_43015241.mp3	fbc66dee1a7c17843ce901353fdc234edeb0d8b04a701bbdd2abfe1b1b96368d	თი შვანს საქვარს ვორდი აჸუნაფილ.		2	0					xmf	
4977dc7bbb08683d021eb6a5f258a532288b65f90cb2d436476dafcc349e73b60e9e9568f690237812f077c43f41fb65e1df3493b68489e69ef9841bf12f9c49	common_voice_xmf_42055404.mp3	73f36aad59fac93d49fe612bf257e2201c5132a831393d25bcf276271de7cd60	ართიშახ, ჭუმე პერტობა რდუკონი, ამუსერი ართი სოფელს მეუხირუნა ხოჯი.		2	0	fifties	male_masculine			xmf	
4977dc7bbb08683d021eb6a5f258a532288b65f90cb2d436476dafcc349e73b60e9e9568f690237812f077c43f41fb65e1df3493b68489e69ef9841bf12f9c49	common_voice_xmf_42055405.mp3	3b6eb4572f88174dcf9b7b13f46773ee068b3da7fcd191dbff34df537de80172	გილართუ ე ხენწიფექ, მარა სოთინი ვაშუ იჯგურა მარკინექ, ნამუთი თის გურზუდუნი.		2	1	fifties	male_masculine			xmf	
4977dc7bbb08683d021eb6a5f258a532288b65f90cb2d436476dafcc349e73b60e9e9568f690237812f077c43f41fb65e1df3493b68489e69ef9841bf12f9c49	common_voice_xmf_42055406.mp3	ab3afe2dd7a2fe00c201fee2a51add3bf28544f7bc9e8d4dc1bb25b190bf3c1c	პაპაქ გეჸალჷ, გამათხოზჷ დიაკონს ოჸვილარო, მარა დიაკონქ ინტჷ.		2	0	fifties	male_masculine			xmf	
4977dc7bbb08683d021eb6a5f258a532288b65f90cb2d436476dafcc349e73b60e9e9568f690237812f077c43f41fb65e1df3493b68489e69ef9841bf12f9c49	common_voice_xmf_42055407.mp3	92faf48bc2c329d006b5aaea623f9960df0dd264c01dc2251b84220b3d400943	ბაღანაქ მუჭოთ გინირთუ ვითი წანერო დო იში გარზექ მუთუნქ ვეჸუ.		2	1	fifties	male_masculine			xmf	
6fd5840eb50b8f6f5544ec4f38d899e1ab3a5e32744a9ed91e8333be64106ca7eca5daea0d79fc3bb4cbb39e10f5b98f1bce5e1be223de6d25564bbf9b019651	common_voice_xmf_42022911.mp3	4212518e2ce07562d56aeb52d0aabb05f1b8712da3d402011102da68827d18f4	ქომორთუ სიმინქ ომაჟირალო, სუმი დღას ქომაჟირანდეს.		2	1					xmf	
6fd5840eb50b8f6f5544ec4f38d899e1ab3a5e32744a9ed91e8333be64106ca7eca5daea0d79fc3bb4cbb39e10f5b98f1bce5e1be223de6d25564bbf9b019651	common_voice_xmf_42022912.mp3	a9af57188a070e4526a2308a07282931fed9b50f83d5881d9ef880487b5469de	გიშელუნი,მარკინეს გაძიცინუ, ათეჯგურა ბაღანას მუჭო ოკო ვერკინევე.		2	0					xmf	
6fd5840eb50b8f6f5544ec4f38d899e1ab3a5e32744a9ed91e8333be64106ca7eca5daea0d79fc3bb4cbb39e10f5b98f1bce5e1be223de6d25564bbf9b019651	common_voice_xmf_42022913.mp3	ffd0f471660fb0291ecf994a8ea01eadfb6b086125663d3c8d72dec9e243fc5c	ათე ქუაში ხიბირი ეფერი სქელი ქორე, ნამუდა, ჟირი საჯენი ქუნოღვე განი.		2	0					xmf	
6fd5840eb50b8f6f5544ec4f38d899e1ab3a5e32744a9ed91e8333be64106ca7eca5daea0d79fc3bb4cbb39e10f5b98f1bce5e1be223de6d25564bbf9b019651	common_voice_xmf_42022914.mp3	9e282a10a9d8585758cb3721cf03994f9ef80110952643b303400596a845e4ed	თიცალი მახინჯი ჸოფენა თინეფი, ნამუდა ქიჸანას ნორგილაფუენა.		2	0					xmf	
9a94e9d6245d96cf8e0b03eb9c8e058d4f6932aa0a795b4ccfb93c65a0b576e423d29b17f51010de96ee9a5b6b1a86ba7b1e88b8f1b6a000fb71bf8607b7d0c1	common_voice_xmf_43069558.mp3	ab0e9e73c09634c1f01fbfae6ddc2ed26d58e78da0fc222aa823b70b56cda67f	შეწამაფა დო ჸოთუაშ ხონარქ დომერეხუ ელ-მოლი.		2	0			წალენჯიხური		xmf	
9a94e9d6245d96cf8e0b03eb9c8e058d4f6932aa0a795b4ccfb93c65a0b576e423d29b17f51010de96ee9a5b6b1a86ba7b1e88b8f1b6a000fb71bf8607b7d0c1	common_voice_xmf_43069559.mp3	4d927e29c7bd87323fe7b68e54413eb8b0c8f477dd6ceb1c972bf7368c5be98b	ჯვეში კოჩქ თქუა: კოც ფსუა გეიალენი, თიწკმა დინუნია.		2	1			წალენჯიხური		xmf	
9a94e9d6245d96cf8e0b03eb9c8e058d4f6932aa0a795b4ccfb93c65a0b576e423d29b17f51010de96ee9a5b6b1a86ba7b1e88b8f1b6a000fb71bf8607b7d0c1	common_voice_xmf_43069560.mp3	c6548e3aba0291eeba282c52b191ddb3ff4ed293384c5a65c231c3a23ca298e9	ზარხულიშ დათებუს დასაბაღ ქუალეფქ გაკიშაყარჷ.		2	0			წალენჯიხური		xmf	
9a94e9d6245d96cf8e0b03eb9c8e058d4f6932aa0a795b4ccfb93c65a0b576e423d29b17f51010de96ee9a5b6b1a86ba7b1e88b8f1b6a000fb71bf8607b7d0c1	common_voice_xmf_43069561.mp3	3aa2a995037a88386bb05bbca96ea14efac15e1dffb4f41162a2fd71f243716f	მა სი მიორქ		2	0			წალენჯიხური		xmf	
b98077c05b65b17000dbe65f49b3de2d6d32c563ad78b5301876a7e3854ec9b53c741695be9b76127e9c7d32c9ba85d98eea2c3882d31ef5cb7b6c4e391a45f5	common_voice_xmf_42663113.mp3	25f0bcde12904aa4e7dd73705a33d6ea26f9416410e7818fd4b055e0909688a9	ართი დიხას ქიგერე ართი კოჩი დო ირიათო ქოწუხენს.		2	0					xmf	
b98077c05b65b17000dbe65f49b3de2d6d32c563ad78b5301876a7e3854ec9b53c741695be9b76127e9c7d32c9ba85d98eea2c3882d31ef5cb7b6c4e391a45f5	common_voice_xmf_42663114.mp3	4682e44dd6926ba37f6af4e736e7e63305b0d3fd641511ea8e169a72a113b1eb	თელ გიშულირ დო ზარხულს ართ მარას სუმენეჩი საათის მუშენდეს.		2	0					xmf	
b98077c05b65b17000dbe65f49b3de2d6d32c563ad78b5301876a7e3854ec9b53c741695be9b76127e9c7d32c9ba85d98eea2c3882d31ef5cb7b6c4e391a45f5	common_voice_xmf_42663115.mp3	04494c3c83415c0eed3ebded22aff9460d7aebbe2db18aae30de7e63caccaa6c	მაჟირა დღას, მუჭოთ ირონ თეშ, მოგოთანეს გაკურცხინეს.		2	0					xmf	
b98077c05b65b17000dbe65f49b3de2d6d32c563ad78b5301876a7e3854ec9b53c741695be9b76127e9c7d32c9ba85d98eea2c3882d31ef5cb7b6c4e391a45f5	common_voice_xmf_42663117.mp3	2ae8ff0bd25a0327d2a089a934e6302ed295928f0fd8de763c7f1a889a029450	გემუანი ნინა წამალი რენია		2	0					xmf	
ddb49ce6e3ab2a9b08d780a0532812a2d1dd350e31246952fc80c23d2b51545307e1d59a2d975ae19d28d17a5e150d00c4b53fcc819ad38dcea4a929cbdd96fa	common_voice_xmf_42469005.mp3	d2c947b87f1ab509b56564f4aff649abef48fd44013d9d8d53b4c0eb4559123a	ზესქვიქ კურკანტელა დიო უკახალე ქიმთიზიმუა დო უკული გეყინტუა		2	0			სენაკურ-მარტვილური, ჩხოროწყული	 სენაკურ-მარტვილური	xmf	
ddb49ce6e3ab2a9b08d780a0532812a2d1dd350e31246952fc80c23d2b51545307e1d59a2d975ae19d28d17a5e150d00c4b53fcc819ad38dcea4a929cbdd96fa	common_voice_xmf_42469006.mp3	13e2b3749cb74e6c5f77070765003a2406047042fecfa20ba57d5970bf98a509	ახალი მუმა ნაღურაშა დო ახალი ჩილი მუნაჸუნეფი კოჩიშა მათხილებელი რენია		2	0			სენაკურ-მარტვილური, ჩხოროწყული	 სენაკურ-მარტვილური	xmf	
ddb49ce6e3ab2a9b08d780a0532812a2d1dd350e31246952fc80c23d2b51545307e1d59a2d975ae19d28d17a5e150d00c4b53fcc819ad38dcea4a929cbdd96fa	common_voice_xmf_42469007.mp3	97b00aa0690ef137c15b8e5e34e24482552dd2631dde8194b947ec7e8d66402c	ღურუშ წამალ ოლაფარეს ელაჩანდუა.		2	0			სენაკურ-მარტვილური, ჩხოროწყული	 სენაკურ-მარტვილური	xmf	
ddb49ce6e3ab2a9b08d780a0532812a2d1dd350e31246952fc80c23d2b51545307e1d59a2d975ae19d28d17a5e150d00c4b53fcc819ad38dcea4a929cbdd96fa	common_voice_xmf_42469009.mp3	ee692be3f92ac7dbafc963edd26ff13b216f604ba6ac0ef7d65a0eef269d1731	ართ კოჩიქ ჭკომუ ოჭკომალი		2	0			სენაკურ-მარტვილური, ჩხოროწყული	 სენაკურ-მარტვილური	xmf	
f9c1893168498cbd9dcd8b7cbca8414b4c3caffd3826adf2bd245aa51e5ea51a60bece2888fc312b1395b029579c082237b9d29aba85de1a5220c1b8c2fb7921	common_voice_xmf_43005047.mp3	398c3d25f43a2ef1dbca4bd297e7c39df3ff8d1e3c835fab54caf1b79fd0fe5d	ართ დღას სასამართოშა მიშნაღელიშ გეშა დიდი ფარაქ აჸუ მუკაღალარქინ, გურქ გეუოლჷ ირფელშა.		2	0			სენაკურ-მარტვილური, ბანძა-მარტვილური	სამურზაყანოული	xmf	
